Time_s,F0_Hz
1.084590,2440.417664
1.085840,2375.621016
1.087090,2401.286806
1.088340,2441.295565
1.089590,2477.498845
1.090840,2500.733952
1.092090,2518.506215
1.093340,2543.457429
1.094590,2560.108744
1.095840,2642.854423
1.097090,1704.722729
1.098340,2505.908437
1.099590,2528.241883
1.100840,2479.274722
1.102090,2500.270155
1.103340,2539.492018
1.104590,2565.060105
1.105840,2457.798459
1.107090,2405.071372
1.108340,2133.701684
1.109590,3277.112514
1.110840,2669.857827
1.112090,2213.045850
1.113340,2165.626909
1.114590,2145.577151
1.115840,2121.361839
1.117090,2094.412953
1.118340,2009.025907
1.119590,1897.886965
1.120840,1826.234694
1.122090,1752.240273
1.123340,NaN
1.124590,NaN
1.125840,NaN
1.127090,NaN
1.128340,NaN
1.129590,NaN
1.130840,NaN
1.132090,NaN
1.133340,NaN
1.134590,NaN
1.135840,NaN
1.137090,NaN
1.138340,NaN
1.139590,NaN
1.140840,NaN
1.142090,NaN
1.143340,NaN
1.144590,NaN
1.145840,NaN
1.147090,NaN
1.148340,NaN
1.149590,NaN
1.150840,NaN
1.152090,NaN
1.153340,NaN
1.154590,NaN
1.155840,NaN
1.157090,NaN
1.158340,NaN
1.159590,NaN
1.160840,NaN
1.162090,NaN
1.163340,NaN
1.164590,NaN
1.165840,NaN
1.167090,NaN
1.168340,NaN
1.169590,NaN
1.170840,NaN
1.172090,NaN
1.173340,NaN
1.174590,NaN
1.175840,NaN
1.177090,NaN
1.178340,NaN
1.179590,NaN
1.180840,NaN
1.182090,NaN
1.183340,NaN
1.184590,NaN
1.185840,NaN
1.187090,NaN
1.188340,NaN
1.189590,NaN
1.190840,NaN
1.192090,NaN
1.193340,NaN
1.194590,NaN
1.195840,NaN
1.197090,NaN
1.198340,3338.781656
1.199590,3429.193216
1.200840,3552.596838
1.202090,3628.286907
1.203340,3674.037641
1.204590,1882.786372
1.205840,1923.732643
1.207090,1954.974008
1.208340,1993.989306
1.209590,2042.118444
1.210840,2081.238165
1.212090,2115.443927
1.213340,2149.692381
1.214590,2192.127349
1.215840,2234.714730
1.217090,2269.171726
1.218340,2292.557999
1.219590,2318.501582
1.220840,2359.073877
1.222090,2399.504860
1.223340,2423.692753
1.224590,2526.009453
1.225840,2620.253126
1.227090,2733.405408
1.228340,1702.911544
1.229590,2453.216355
1.230840,2376.204185
1.232090,2381.506141
1.233340,2392.969449
1.234590,2432.781204
1.235840,2302.441054
1.237090,1997.613807
1.238340,1926.416895
1.239590,2259.983364
1.240840,2389.976172
1.242090,2674.812215
1.243340,2522.865104
1.244590,2371.568946
1.245840,2244.809172
1.247090,2266.058072
1.248340,2299.686823
1.249590,2344.776253
1.250840,2392.428895
1.252090,2421.254032
1.253340,2449.197087
1.254590,2493.907400
1.255840,2521.266229
1.257090,2560.179136
1.258340,2573.925992
1.259590,2612.712671
1.260840,2518.155657
1.262090,2505.417369
1.263340,2521.447249
1.264590,2515.311292
1.265840,2497.166012
1.267090,2525.934412
1.268340,2516.127281
1.269590,2394.473796
1.270840,2506.551930
1.272090,3204.262706
1.273340,3092.951948
1.274590,2232.099920
1.275840,2216.452537
1.277090,2207.404336
1.278340,2203.766529
1.279590,2177.805805
1.280840,2145.730035
1.282090,2107.693869
1.283340,2000.690637
1.284590,1876.005520
1.285840,1790.823521
1.287090,1701.868681
1.288340,NaN
1.289590,NaN
1.290840,NaN
1.292090,NaN
1.293340,NaN
1.294590,NaN
1.295840,NaN
1.297090,NaN
1.298340,NaN
1.299590,NaN
1.300840,NaN
1.302090,NaN
1.303340,NaN
1.304590,NaN
1.305840,NaN
1.307090,NaN
1.308340,NaN
1.309590,NaN
1.310840,NaN
1.312090,NaN
1.313340,NaN
1.314590,NaN
1.315840,NaN
1.317090,NaN
1.318340,NaN
1.319590,NaN
1.320840,NaN
1.322090,NaN
1.323340,NaN
1.324590,NaN
1.325840,NaN
1.327090,NaN
1.328340,NaN
1.329590,NaN
1.330840,NaN
1.332090,NaN
1.333340,NaN
1.334590,NaN
1.335840,NaN
1.337090,NaN
1.338340,NaN
1.339590,NaN
1.340840,NaN
1.342090,NaN
1.343340,NaN
1.344590,NaN
1.345840,NaN
1.347090,NaN
1.348340,NaN
1.349590,NaN
1.350840,NaN
1.352090,NaN
1.353340,NaN
1.354590,NaN
1.355840,NaN
1.357090,NaN
1.358340,NaN
1.359590,NaN
1.360840,NaN
1.362090,NaN
1.363340,NaN
1.364590,NaN
1.365840,NaN
1.367090,3437.050537
1.368340,3365.303635
1.369590,3466.813342
1.370840,3562.198753
1.372090,3658.890637
1.373340,3689.700398
1.374590,1876.984453
1.375840,1924.930584
1.377090,1972.812407
1.378340,2011.944909
1.379590,2055.899400
1.380840,2082.420601
1.382090,2122.766801
1.383340,2145.501381
1.384590,2168.845800
1.385840,2202.642390
1.387090,2235.049158
1.388340,2251.705114
1.389590,2271.460870
1.390840,2286.366977
1.392090,2306.321869
1.393340,2340.554508
1.394590,2370.172073
1.395840,2073.358681
1.397090,2216.722567
1.398340,2311.285675
1.399590,2356.470844
1.400840,2293.807883
1.402090,2351.625743
1.403340,2357.070750
1.404590,2319.325003
1.405840,2221.780931
1.407090,2244.697276
1.408340,2032.311345
1.409590,3531.932725
1.410840,2986.513982
1.412090,2649.764611
1.413340,2288.657465
1.414590,2266.666369
1.415840,2281.425770
1.417090,2307.201660
1.418340,2334.384121
1.419590,2369.432733
1.420840,2421.080638
1.422090,2416.662182
1.423340,2444.302170
1.424590,2496.222403
1.425840,2540.328589
1.427090,2573.303401
1.428340,2656.117356
1.429590,2525.464284
1.430840,2551.094678
1.432090,2497.169606
1.433340,2470.890677
1.434590,2501.528964
1.435840,2483.580152
1.437090,2439.689492
1.438340,2497.824744
1.439590,2542.373290
1.440840,2364.819705
1.442090,2178.908858
1.443340,2132.179183
1.444590,2124.632994
1.445840,2111.502382
1.447090,2077.724976
1.448340,2033.641172
1.449590,1972.843018
1.450840,1862.526272
1.452090,1783.422722
1.453340,1721.293956
1.454590,NaN
1.455840,NaN
1.457090,NaN
1.458340,NaN
1.459590,NaN
1.460840,NaN
1.462090,NaN
1.463340,NaN
1.464590,NaN
1.465840,NaN
1.467090,NaN
1.468340,NaN
1.469590,NaN
1.470840,NaN
1.472090,NaN
1.473340,NaN
1.474590,NaN
1.475840,NaN
1.477090,NaN
1.478340,NaN
1.479590,NaN
1.480840,NaN
1.482090,NaN
1.483340,NaN
1.484590,NaN
1.485840,NaN
1.487090,NaN
1.488340,NaN
1.489590,NaN
1.490840,NaN
1.492090,NaN
1.493340,NaN
1.494590,NaN
1.495840,NaN
1.497090,NaN
1.498340,NaN
1.499590,NaN
1.500840,NaN
1.502090,NaN
1.503340,NaN
1.504590,NaN
1.505840,NaN
1.507090,NaN
1.508340,NaN
1.509590,NaN
1.510840,NaN
1.512090,NaN
1.513340,NaN
1.514590,NaN
1.515840,NaN
1.517090,NaN
1.518340,NaN
1.519590,NaN
1.520840,NaN
1.522090,NaN
1.523340,NaN
1.524590,NaN
1.525840,NaN
1.527090,NaN
1.528340,NaN
1.529590,NaN
1.530840,NaN
1.532090,NaN
1.533340,NaN
1.534590,NaN
1.535840,3427.722397
1.537090,3418.176748
1.538340,3502.236960
1.539590,3624.262754
1.540840,1856.134037
1.542090,1893.292222
1.543340,1946.999572
1.544590,1981.579095
1.545840,2017.590064
1.547090,2057.535218
1.548340,2082.535720
1.549590,2130.247809
1.550840,2148.589298
1.552090,2174.531171
1.553340,2200.401516
1.554590,2232.682813
1.555840,2253.767408
1.557090,2277.405412
1.558340,2286.735068
1.559590,2301.255821
1.560840,2304.485426
1.562090,2312.908392
1.563340,2318.584514
1.564590,2335.091589
1.565840,2448.744798
1.567090,2551.572602
1.568340,2335.307674
1.569590,2336.719956
1.570840,2333.252834
1.572090,2371.835501
1.573340,2247.932783
1.574590,2268.110093
1.575840,2359.754939
1.577090,2393.877668
1.578340,2326.487630
1.579590,2825.973770
1.580840,1737.670806
1.582090,2435.290095
1.583340,2275.363289
1.584590,2242.966304
1.585840,2243.435357
1.587090,2271.969481
1.588340,2302.540780
1.589590,2329.868238
1.590840,2365.639846
1.592090,2421.056633
1.593340,2449.517565
1.594590,2480.305212
1.595840,2475.607985
1.597090,2515.559562
1.598340,2654.589103
1.599590,2717.971889
1.600840,2769.161232
1.602090,2556.437541
1.603340,2523.817041
1.604590,2498.512507
1.605840,2545.416004
1.607090,2553.004318
1.608340,2512.169489
1.609590,2506.497511
1.610840,1714.581233
1.612090,1809.798093
1.613340,1818.600898
1.614590,2234.223779
1.615840,2208.911230
1.617090,2186.127108
1.618340,2192.802930
1.619590,2203.413339
1.620840,2218.807504
1.622090,2209.168521
1.623340,2166.667988
1.624590,2120.295405
1.625840,2017.186682
1.627090,1850.773828
1.628340,1779.292701
1.629590,NaN
1.630840,NaN
1.632090,NaN
1.633340,NaN
1.634590,NaN
1.635840,NaN
1.637090,NaN
1.638340,NaN
1.639590,NaN
1.640840,NaN
1.642090,NaN
1.643340,NaN
1.644590,NaN
1.645840,NaN
1.647090,NaN
1.648340,NaN
1.649590,NaN
1.650840,NaN
1.652090,NaN
1.653340,NaN
1.654590,NaN
1.655840,NaN
1.657090,NaN
1.658340,NaN
1.659590,NaN
1.660840,NaN
1.662090,NaN
1.663340,NaN
1.664590,NaN
1.665840,NaN
1.667090,NaN
1.668340,NaN
1.669590,NaN
1.670840,NaN
1.672090,NaN
1.673340,NaN
1.674590,NaN
1.675840,NaN
1.677090,NaN
1.678340,NaN
1.679590,NaN
1.680840,NaN
1.682090,NaN
1.683340,NaN
1.684590,NaN
1.685840,NaN
1.687090,NaN
1.688340,NaN
1.689590,NaN
1.690840,NaN
1.692090,NaN
1.693340,NaN
1.694590,NaN
1.695840,NaN
1.697090,NaN
1.698340,NaN
1.699590,NaN
1.700840,NaN
1.702090,NaN
1.703340,NaN
1.704590,NaN
1.705840,NaN
1.707090,NaN
1.708340,NaN
1.709590,NaN
1.710840,NaN
1.712090,NaN
1.713340,NaN
1.714590,NaN
1.715840,NaN
1.717090,3552.291483
1.718340,3425.939534
1.719590,3497.423843
1.720840,3626.048525
1.722090,1856.169256
1.723340,1889.881801
1.724590,1948.724751
1.725840,1995.393185
1.727090,2027.564750
1.728340,2059.113795
1.729590,2081.137589
1.730840,2113.520572
1.732090,2131.982166
1.733340,2155.596113
1.734590,2177.345005
1.735840,2199.446183
1.737090,2230.578163
1.738340,2245.271202
1.739590,2271.092467
1.740840,2290.165733
1.742090,2301.676085
1.743340,2303.496040
1.744590,2317.484400
1.745840,2327.998345
1.747090,2352.153547
1.748340,2528.455467
1.749590,2661.071743
1.750840,2422.821103
1.752090,2331.019597
1.753340,2286.830410
1.754590,2231.503727
1.755840,2286.928801
1.757090,2317.948338
1.758340,2396.712345
1.759590,2398.478262
1.760840,2444.294320
1.762090,2729.798298
1.763340,2649.527800
1.764590,2408.438047
1.765840,2351.742726
1.767090,2352.892121
1.768340,2377.647876
1.769590,2415.775256
1.770840,2436.790382
1.772090,2457.334151
1.773340,2467.612084
1.774590,2460.906867
1.775840,2480.165849
1.777090,2522.305445
1.778340,2640.913934
1.779590,2672.981207
1.780840,1815.597686
1.782090,2481.107262
1.783340,2477.224985
1.784590,2472.635605
1.785840,2436.129709
1.787090,2397.727883
1.788340,2489.106799
1.789590,2583.573875
1.790840,1664.005094
1.792090,2744.408890
1.793340,2409.332101
1.794590,2304.216030
1.795840,2283.122428
1.797090,2293.672369
1.798340,2299.450115
1.799590,2312.638704
1.800840,2327.381139
1.802090,2349.052434
1.803340,2374.915759
1.804590,2399.647971
1.805840,2375.853466
1.807090,2365.283369
1.808340,2350.617846
1.809590,2330.819406
1.810840,2286.549045
1.812090,2166.985535
1.813340,NaN
1.814590,NaN
1.815840,NaN
1.817090,NaN
1.818340,NaN
1.819590,NaN
1.820840,NaN
1.822090,NaN
1.823340,NaN
1.824590,NaN
1.825840,NaN
1.827090,NaN
1.828340,NaN
1.829590,NaN
1.830840,NaN
1.832090,NaN
1.833340,NaN
1.834590,NaN
1.835840,NaN
1.837090,NaN
1.838340,NaN
1.839590,NaN
1.840840,NaN
1.842090,NaN
1.843340,NaN
1.844590,NaN
1.845840,NaN
1.847090,NaN
1.848340,NaN
1.849590,NaN
1.850840,NaN
1.852090,NaN
1.853340,NaN
1.854590,NaN
1.855840,NaN
1.857090,NaN
1.858340,NaN
1.859590,NaN
