Time_s,F0_Hz
1.639491,1761.077753
1.640741,1820.514646
1.641991,1813.233190
1.643241,1788.776226
1.644491,1750.170609
1.645741,NaN
1.646991,NaN
1.648241,NaN
1.649491,NaN
1.650741,NaN
1.651991,NaN
1.653241,NaN
1.654491,NaN
1.655741,NaN
1.656991,NaN
1.658241,NaN
1.659491,NaN
1.660741,NaN
1.661991,NaN
1.663241,NaN
1.664491,NaN
1.665741,NaN
1.666991,NaN
1.668241,NaN
1.669491,NaN
1.670741,NaN
1.671991,NaN
1.673241,NaN
1.674491,NaN
1.675741,NaN
1.676991,NaN
1.678241,NaN
1.679491,NaN
1.680741,NaN
1.681991,NaN
1.683241,NaN
1.684491,NaN
1.685741,NaN
1.686991,NaN
1.688241,NaN
1.689491,NaN
1.690741,NaN
1.691991,NaN
1.693241,NaN
1.694491,NaN
1.695741,NaN
1.696991,NaN
1.698241,NaN
1.699491,NaN
1.700741,NaN
1.701991,NaN
1.703241,NaN
1.704491,NaN
1.705741,NaN
1.706991,NaN
1.708241,NaN
1.709491,NaN
1.710741,1751.441829
1.711991,1751.695569
1.713241,1758.913109
1.714491,1612.244570
1.715741,1579.569772
1.716991,1670.120232
1.718241,1728.116645
1.719491,1759.507295
1.720741,1794.420583
1.721991,1820.400567
1.723241,1823.814004
1.724491,1820.980303
1.725741,1835.711955
1.726991,1836.517998
1.728241,1930.487993
1.729491,1995.438789
1.730741,1960.978159
1.731991,1958.272755
1.733241,1940.968093
1.734491,1952.008726
1.735741,2116.024879
1.736991,2215.191454
1.738241,2244.291107
1.739491,2255.351567
1.740741,2272.287874
1.741991,2292.255140
1.743241,2305.904534
1.744491,2309.856372
1.745741,2332.198108
1.746991,2417.704404
1.748241,2661.462386
1.749491,3092.089175
1.750741,3270.316914
1.751991,3273.493367
1.753241,3113.363736
1.754491,NaN
1.755741,NaN
1.756991,NaN
1.758241,NaN
1.759491,NaN
1.760741,3193.452859
1.761991,2967.427471
1.763241,2800.955235
1.764491,2672.053017
1.765741,2439.910068
1.766991,2375.500495
1.768241,2396.198789
1.769491,2411.920016
1.770741,2461.315546
1.771991,2454.655489
1.773241,2464.269832
1.774491,2483.419096
1.775741,2521.266803
1.776991,2594.112769
1.778241,2923.182604
1.779491,3291.038163
1.780741,3499.225892
1.781991,3432.417654
1.783241,2871.109370
1.784491,2774.860247
1.785741,3388.271688
1.786991,3246.155799
1.788241,3298.965390
1.789491,3335.696734
1.790741,3250.773937
1.791991,3161.145904
1.793241,2963.270732
1.794491,2412.164927
1.795741,2316.403329
1.796991,2312.996708
1.798241,2301.417951
1.799491,2305.040420
1.800741,2330.037386
1.801991,2362.179884
1.803241,2380.191290
1.804491,2375.817358
1.805741,2405.894969
1.806991,2403.264114
1.808241,2349.177801
1.809491,2306.082745
1.810741,2146.293591
1.811991,1906.633609
1.813241,1828.434975
1.814491,1769.475704
1.815741,1738.519692
1.816991,1736.775533
1.818241,1795.062399
1.819491,1775.814487
1.820741,1781.987882
1.821991,1839.306036
1.823241,1767.061464
1.824491,1755.112600
1.825741,1769.574967
1.826991,1750.242997
1.828241,1748.531904
1.829491,1783.148316
1.830741,NaN
1.831991,NaN
1.833241,NaN
1.834491,NaN
1.835741,NaN
1.836991,NaN
1.838241,NaN
1.839491,NaN
1.840741,NaN
1.841991,NaN
1.843241,NaN
1.844491,NaN
1.845741,NaN
1.846991,NaN
1.848241,NaN
1.849491,NaN
1.850741,NaN
1.851991,NaN
1.853241,NaN
1.854491,NaN
1.855741,NaN
1.856991,NaN
1.858241,NaN
1.859491,NaN
1.860741,NaN
1.861991,NaN
1.863241,NaN
1.864491,NaN
1.865741,NaN
1.866991,NaN
1.868241,NaN
1.869491,NaN
1.870741,NaN
1.871991,NaN
1.873241,NaN
1.874491,NaN
1.875741,NaN
1.876991,NaN
1.878241,NaN
1.879491,NaN
1.880741,NaN
1.881991,NaN
1.883241,NaN
1.884491,NaN
1.885741,NaN
1.886991,NaN
1.888241,NaN
1.889491,NaN
1.890741,NaN
1.891991,NaN
